"","year","number","day","month","duration","frame","place","region","goal","form","part","noorg","smorl","psmorl","smon","psmon","union","church","sdp","cp","green","centmodr","right","establ","left","reaction","arrested","wounded","instit","ac","ic","numberac","city","numberic","multeven","c","smo1","smo2","smo3","country","sform","nsm","sgoal","part2","union2","church2","sdp2","left2","centmod2","cp2","green2","establ2","fascrac","cmfinal","sform2","partpm"
"243",78,4,16,2,1,"national","large city",120,"Gegenmobilisierung S","violence symbolique",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,121,NA,1,78004,NA,NA,NA,"netherlands","confrontative",0,"coutermobilization",10,0,0,0,0,0,0,0,0,0,1,"confrontative",0.709219858156028
"244",78,5,16,1,1,NA,"large city",110,"f0r autonomen Wohnra","manifestation, march",800,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","yes, other event","yes",1502,111,1503,1,78005,NA,NA,NA,"netherlands","demonstrative",1,"squatters, youth cen",800,0,0,0,0,0,0,0,0,0,0,"demonstrative",56.7375886524829
"245",78,6,16,1,1,NA,NA,110,"f0r autonomen Wohnra","occupation lieux",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,41,6,0,"no","yes, other event","yes",1502,111,1503,1,78006,NA,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",50,0,0,0,0,0,0,0,0,0,0,"confrontative",3.54609929078017
"246",78,7,16,1,1,"national","large city",155,"anderes Friedensbewe","r0union protestation",50,0,0,0,0,0,"no","no",0,0,0,0,1,0,1,60,0,0,"no","no","no",NA,156,NA,1,78007,1116,NA,NA,"netherlands","demonstrative",1,"other peace movement",50,0,0,0,1,0,0,0,0,0,0,"demonstrative",3.54609929078017
"247",78,8,23,1,2,"local","large city",120,"anderes","manifestation, march",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,41,2,0,NA,NA,NA,NA,121,NA,1,78008,NA,NA,NA,"netherlands","demonstrative",0,"other goals",100,0,0,0,0,0,0,0,0,0,0,"demonstrative",7.09219858156028
"248",78,9,23,1,1,"local","large city",110,"anderes","blocus ou autres for",200,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,41,5,0,NA,NA,NA,NA,111,NA,1,78009,NA,NA,NA,"netherlands","confrontative",0,"other goals",200,0,0,0,0,0,0,0,0,0,0,"confrontative",14.1843971631206
"249",78,10,23,1,1,"national","large city",110,"B0rgerrechte links","manifestation, march",1000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78010,NA,NA,NA,"netherlands","demonstrative",0,"civil rights",1000,0,0,0,0,0,0,0,0,0,0,"demonstrative",70.9219858156028
"250",78,11,30,1,9,"national","large city",165,"gegen Atomenergie","gr0ve faim",6,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","yes",1203,166,1209,1,78011,NA,NA,NA,"netherlands","confrontative",1,"anti-nuclear movemen",6,0,0,0,0,0,0,0,0,0,0,"confrontative",0.425531914893617
"251",78,12,6,2,1,"national","large city",120,"Frauenbewegung","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,122,NA,1,78012,NA,NA,NA,"netherlands","demonstrative",1,"women movement",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"252",78,13,6,2,9,"local","medium-sized town",135,"Universit0ten, Stude","occupation lieux",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,78013,NA,NA,NA,"netherlands","confrontative",0,"student movement",50,0,0,0,0,0,0,0,0,0,0,"confrontative",3.54609929078017
"253",78,14,27,2,1,NA,"large city",110,"Entwicklungshilfe","publicit0 m0dias",200,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,111,NA,1,78014,1447,NA,NA,"netherlands","conventional",1,"other solidarity mov",200,0,0,0,0,0,0,0,0,0,0,"conventional",14.1843971631206
"254",78,15,27,2,2,"national","large city",110,"f0r autonomen Wohnra","occupation lieux",20,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1502,111,1503,1,78015,1502,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",20,0,0,0,0,0,0,0,0,0,0,"confrontative",1.41843971631205
"255",78,16,27,2,2,"national","medium-sized town",120,"f0r autonomen Wohnra","occupation lieux",140,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1502,NA,1503,7,78016,1502,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",140,0,0,0,0,0,0,0,0,0,0,"confrontative",9.92907801418437
"256",78,23,27,2,1,"national","medium-sized town",180,"f0r autonomen Wohnra","occupation lieux",30,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1502,NA,1503,1,78023,1502,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",30,0,0,0,0,0,0,0,0,0,0,"confrontative",2.12765957446807
"257",78,24,27,2,1,"national","small town or countr",180,"f0r autonomen Wohnra","occupation lieux",10,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1502,NA,1503,1,78024,1502,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",10,0,0,0,0,0,0,0,0,0,0,"confrontative",0.709219858156028
"258",78,25,27,2,1,"national","large city",155,"Gegenmobilisierung A","violence symbolique",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,156,NA,1,78025,NA,NA,NA,"netherlands","confrontative",0,"coutermobilization",30,0,0,0,0,0,0,0,0,0,1,"confrontative",2.12765957446807
"259",78,26,27,2,1,"international","medium-sized town",110,"Widerstand gegen Sta","occupation lieux",30,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,1504,1,78026,NA,NA,NA,"netherlands","confrontative",1,"other autonomous mov",30,0,0,0,0,0,0,0,0,0,0,"confrontative",2.12765957446807
"260",78,27,27,2,1,"national","large city",155,"f0r autonomen Wohnra","occupation lieux",30,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1502,156,1504,1,78027,1502,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",30,0,0,0,0,0,0,0,0,0,0,"confrontative",2.12765957446807
"261",78,28,6,3,1,"national","large city",165,"gegen Atomenergie","manifestation, march",30000,0,0,0,1,1,"yes","no",1,1,0,0,0,0,1,41,4,0,"no","yes, other event","yes",1203,166,1209,1,78028,NA,NA,NA,"netherlands","demonstrative",1,"anti-nuclear movemen",30000,1,0,1,1,0,1,0,0,0,0,"demonstrative",2127.65957446808
"262",78,29,13,3,3,"international","small town or countr",170,"Ausl0ndermoblisierun","violence contre pers",3,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,45,3,6,NA,NA,NA,NA,NA,NA,1,78029,NA,NA,NA,"netherlands","heavy violence",0,"foreigners",3,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.212765957446809
"263",78,31,13,3,1,"national","large city",110,"gegen spezifische po","manifestation, march",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,111,NA,1,78031,NA,NA,NA,"netherlands","demonstrative",1,"other solidarity mov",850,0,0,0,0,0,0,0,0,0,0,"demonstrative",60.2836879432617
"264",78,32,13,3,6,"regional","medium-sized town",135,"Arbeitslosigkeit, En","occupation lieux",160,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,78032,NA,NA,NA,"netherlands","confrontative",0,"labor movement",160,0,0,0,0,0,0,0,0,0,0,"confrontative",11.3475177304965
"265",78,33,13,3,1,"regional","medium-sized town",135,"Arbeitslosigkeit, En","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,78033,NA,NA,NA,"netherlands","demonstrative",0,"labor movement",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"266",78,34,20,3,1,"national","large city",110,"gegen Atomwaffen","manifestation, march",45000,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1102,111,1103,1,78034,1104,NA,NA,"netherlands","demonstrative",1,"anti-nuclear arms",45000,0,0,0,0,0,1,0,0,0,0,"demonstrative",3191.48936170215
"267",78,35,20,3,1,"national","large city",110,"gegen Atomwaffen","organisation tribuna",1500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1102,111,1103,1,78035,NA,NA,NA,"netherlands","conventional",1,"anti-nuclear arms",1500,0,0,0,0,0,0,0,0,0,0,"conventional",106.382978723405
"268",78,36,20,3,1,"international","large city",110,"gegen spezifische po","manifestation, march",500,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,111,1414,1,78036,1408,NA,NA,"netherlands","demonstrative",1,"other solidarity mov",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"269",78,37,10,4,1,"international","small town or countr",170,"abstrakte ziele Auto","information directe",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,78037,1508,NA,NA,"netherlands","conventional",1,"other autonomous mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"270",78,38,17,4,1,NA,"large city",110,"Ausl0ndermobilisieru","occupation lieux",200,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78038,NA,NA,NA,"netherlands","confrontative",0,"foreigners",200,0,0,0,0,0,0,0,0,0,0,"confrontative",14.1843971631206
"271",78,39,17,4,1,"international","large city",110,"Ausl0ndermoblisierun","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78039,1754,NA,NA,"netherlands","demonstrative",0,"foreigners",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"272",78,40,24,4,1,"national","large city",110,"Arbeitslosigkeit, En","r0union protestation",5000,0,1,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78040,1754,NA,NA,"netherlands","demonstrative",0,"labor movement",5000,1,0,0,0,0,0,0,0,0,0,"demonstrative",354.609929078014
"273",78,41,24,4,1,"national","large city",110,"Arbeitslosigkeit, En","manifestation, march",5000,0,1,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78041,NA,NA,NA,"netherlands","demonstrative",0,"labor movement",5000,1,0,0,0,0,0,0,0,0,0,"demonstrative",354.609929078014
"274",78,42,24,4,3,"national","large city",110,"f0r Gleichberechtigu","gr0ve faim",25,0,0,0,0,0,"no","yes",1,1,0,0,0,0,1,60,0,0,"no","yes, first event","yes",1404,111,1407,1,78042,NA,NA,NA,"netherlands","confrontative",1,"other solidarity mov",25,0,1,1,1,0,1,0,0,0,0,"confrontative",1.77304964539008
"275",78,43,1,5,1,"national","large city",110,"gegen spezifische po","autres actions symbo",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,111,NA,1,78043,NA,NA,NA,"netherlands","demonstrative",1,"other solidarity mov",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"276",78,44,1,5,1,"national","large city",120,"gegen Atomenergie","autres actions symbo",8,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1203,122,1209,1,78044,1202,NA,NA,"netherlands","demonstrative",1,"anti-nuclear movemen",8,0,0,0,1,0,0,0,0,0,0,"demonstrative",0.567375886524823
"277",78,45,1,5,1,"national",NA,199,"gegen Atomenergie","autres actions symbo",500,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1203,199,1209,9,78045,1202,NA,NA,"netherlands","demonstrative",1,"anti-nuclear movemen",500,0,0,0,1,0,0,0,0,0,0,"demonstrative",35.4609929078022
"278",78,63,8,5,9,"local","large city",110,"f0r autonomen Wohnra","occupation lieux",100,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,111,NA,1,78063,1756,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"279",78,64,16,5,1,"national","large city",120,"f0r Gleichberechtigu","occupation lieux",30,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,121,NA,1,78064,1421,NA,NA,"netherlands","confrontative",1,"other solidarity mov",30,0,0,0,0,0,0,0,0,0,0,"confrontative",2.12765957446807
"280",78,65,5,6,3,"international","large city",120,"Ausl0ndermoblisierun","gr0ve faim",200,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,121,NA,1,78065,1758,NA,NA,"netherlands","confrontative",0,"foreigners",200,0,0,0,0,0,0,0,0,0,0,"confrontative",14.1843971631206
"281",78,66,5,6,3,"international",NA,NA,"f0r Menschenrechte ""","gr0ve faim",70,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1401,NA,1414,7,78066,NA,NA,NA,"netherlands","confrontative",1,"other solidarity mov",70,0,0,0,0,0,0,0,0,0,0,"confrontative",4.96453900709221
"282",78,72,5,6,1,"national","small town or countr",110,"gegen Atomenergie","manifestation, march",1000,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,1214,1,78072,1202,NA,NA,"netherlands","demonstrative",1,"anti-nuclear movemen",1000,0,0,0,1,0,0,0,0,0,0,"demonstrative",70.9219858156028
"283",78,73,19,6,5,"local","medium-sized town",135,"andere Bildungsfrage","occupation lieux",30,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,78073,NA,NA,NA,"netherlands","confrontative",0,"education",30,0,0,0,0,0,0,0,0,0,0,"confrontative",2.12765957446807
"284",78,74,19,6,5,NA,"large city",110,"Universit0ten, Stude","occupation lieux",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78074,NA,NA,NA,"netherlands","confrontative",0,"student movement",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"285",78,75,19,6,1,"regional","large city",155,"anderes Verkehrsfrag","campagne collection",7000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,156,NA,1,78075,NA,NA,NA,"netherlands","demonstrative",1,"ecology movement",7000,0,0,0,0,0,0,0,0,0,0,"petitions",496.45390070922
"286",78,76,26,5,1,"national","large city",120,"Arbeitslosigkeit, En","manifestation, march",30000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,121,NA,1,78076,NA,NA,NA,"netherlands","demonstrative",0,"labor movement",30000,0,0,0,0,0,0,0,0,0,0,"demonstrative",2127.65957446808
"287",78,77,26,6,1,"national","large city",120,"gegen Atomenergie","manifestation, march",3000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1203,121,1209,1,78077,NA,NA,NA,"netherlands","demonstrative",1,"anti-nuclear movemen",3000,0,0,0,0,0,0,0,0,0,0,"demonstrative",212.765957446808
"288",78,78,3,7,9,"international","large city",155,"Ausl0ndermoblisierun","gr0ve faim",30,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,156,NA,1,78078,NA,NA,NA,"netherlands","confrontative",0,"foreigners",30,0,0,0,0,0,0,0,0,0,0,"confrontative",2.12765957446807
"289",78,79,17,7,9,"international","large city",110,"Ausl0ndermobilisieru","gr0ve faim",20,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78079,NA,NA,NA,"netherlands","confrontative",0,"foreigners",20,0,0,0,0,0,0,0,0,0,0,"confrontative",1.41843971631205
"290",78,80,24,7,1,"national","small town or countr",110,"gegen Umweltverschmu","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,1215,1,78080,NA,NA,NA,"netherlands","demonstrative",1,"ecology movement",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"291",78,81,31,7,1,"national","large city",110,"Ausl0ndermobilisieru","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78081,NA,NA,NA,"netherlands","demonstrative",0,"foreigners",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"292",78,82,7,7,9,"national","large city",110,"f0r Gleichberechtigu","r0union protestation",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1404,111,1407,1,78082,NA,NA,NA,"netherlands","demonstrative",1,"other solidarity mov",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"293",78,83,14,7,1,"national","large city",110,"Unterst0tzung politi","organisation tribuna",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,111,1412,1,78083,NA,NA,NA,"netherlands","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"294",78,84,28,8,1,"national","large city",110,"gegen spezifische po","manifestation, march",500,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,111,NA,1,78084,1445,NA,NA,"netherlands","demonstrative",1,"other solidarity mov",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"295",78,85,18,9,1,"national","large city",155,"f0r Gleichberechtigu","manifestation, march",3000,0,0,0,0,1,"yes","yes",1,1,0,0,0,0,1,60,0,0,"no","yes, other event","yes",1404,156,1407,1,78085,NA,NA,NA,"netherlands","demonstrative",1,"other solidarity mov",3000,1,1,1,1,0,1,0,0,0,0,"demonstrative",212.765957446808
"296",78,86,18,9,3,"regional","small town or countr",120,"Arbeitslosigkeit, En","occupation lieux",21,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,78086,NA,NA,NA,"netherlands","confrontative",0,"labor movement",21,0,0,0,0,0,0,0,0,0,0,"confrontative",1.48936170212767
"297",78,87,25,9,1,"regional","large city",110,"anderes Verkehrsfrag","publicit0 m0dias",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,113,1216,1,78087,1246,NA,NA,"netherlands","conventional",1,"ecology movement",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"298",78,88,25,9,1,"national","large city",110,"Ausl0ndermobilisieru","autres actions symbo",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78088,NA,NA,NA,"netherlands","demonstrative",0,"foreigners",100,0,0,0,0,0,0,0,0,0,0,"demonstrative",7.09219858156028
"299",78,89,25,9,5,"regional","medium-sized town",135,"Universit0ten, Stude","occupation lieux",20,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"yes","no","no",NA,NA,NA,1,78089,NA,NA,NA,"netherlands","confrontative",0,"student movement",20,0,0,0,0,0,0,0,0,0,0,"confrontative",1.41843971631205
"300",78,90,25,9,1,"national","medium-sized town",156,"gegen Atomwaffen","r0union protestation",300,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"yes","no","no",NA,NA,NA,1,78090,1101,NA,NA,"netherlands","demonstrative",1,"anti-nuclear arms",300,0,1,0,0,0,0,0,0,0,0,"demonstrative",21.2765957446808
"301",78,91,9,10,1,"international","large city",110,"f0r Freilassung Gefa","occupation lieux",10,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,111,1504,1,78091,1508,NA,NA,"netherlands","confrontative",1,"other autonomous mov",10,0,0,0,0,0,0,0,0,0,0,"confrontative",0.709219858156028
"302",78,92,16,10,1,"regional","large city",110,"gegen Bau Verkehrsin","manifestation, march",2000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,111,1217,1,78092,NA,NA,NA,"netherlands","demonstrative",1,"ecology movement",2000,0,0,0,0,0,0,0,0,0,0,"demonstrative",141.843971631206
"303",78,93,30,10,1,"national","large city",110,"Wohnen","campagne collection",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78093,NA,NA,NA,"netherlands","demonstrative",0,"other left",500,0,0,0,0,0,0,0,0,0,0,"petitions",35.4609929078022
"304",78,94,13,11,1,"national","large city",120,"Arbeitslosigkeit, En","manifestation, march",3000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,15,0,0,NA,NA,NA,NA,121,NA,1,78094,NA,NA,NA,"netherlands","demonstrative",0,"labor movement",3000,0,0,0,0,0,0,0,0,0,0,"demonstrative",212.765957446808
"305",78,95,20,11,1,"national","large city",110,"Schwangerschaftsabbr","r0union protestation",8000,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78095,NA,NA,NA,"netherlands","demonstrative",1,"women movement",8000,0,0,0,0,0,0,0,0,0,0,"demonstrative",567.375886524822
"306",78,96,20,11,1,"national","large city",110,"Gegenmobilisierung F","manifestation, march",100,0,0,0,0,0,"no","no",0,0,0,0,0,1,0,60,0,0,NA,NA,NA,NA,111,NA,1,78096,NA,NA,NA,"netherlands","demonstrative",0,"coutermobilization",100,0,0,0,0,0,0,0,1,0,1,"demonstrative",7.09219858156028
"307",78,97,20,11,1,"national","large city",120,"Ausl0ndermobilisieru","manifestation, march",200,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,121,NA,1,78097,NA,NA,NA,"netherlands","demonstrative",0,"foreigners",200,0,0,0,0,0,0,0,0,0,0,"demonstrative",14.1843971631206
"308",78,98,27,11,1,"national","large city",110,"Universit0ten, Stude","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78098,NA,NA,NA,"netherlands","demonstrative",0,"student movement",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"309",78,99,4,12,1,"national","large city",145,"gegen Atomenergie","manifestation, march",1000,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,149,NA,1,78099,1242,NA,NA,"netherlands","demonstrative",1,"anti-nuclear movemen",1000,0,0,0,0,0,0,0,0,0,0,"demonstrative",70.9219858156028
"310",78,100,11,12,9,"national","large city",110,"Universit0ten, Stude","occupation lieux",1000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,78100,NA,NA,NA,"netherlands","confrontative",0,"student movement",1000,0,0,0,0,0,0,0,0,0,0,"confrontative",70.9219858156028
"311",78,101,18,12,1,"national","large city",120,"Justiz/Polizei links","r0union protestation",1600,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,121,NA,1,78101,NA,NA,NA,"netherlands","demonstrative",0,"civil rights",1600,0,0,0,0,0,0,0,0,0,0,"demonstrative",113.475177304964
"312",78,102,18,12,1,"regional",NA,170,"gegen Atomenergie","r0union protestation",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,1211,1,78102,NA,NA,NA,"netherlands","demonstrative",1,"anti-nuclear movemen",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"313",78,103,27,12,3,"national","small town or countr",145,"Tierschutz","occupation lieux",20,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,1218,1,78103,1208,NA,NA,"netherlands","confrontative",1,"ecology movement",20,0,0,0,0,0,0,0,0,0,0,"confrontative",1.41843971631205
"314",79,1,2,1,1,"national","large city",120,"anderes Arbeiterbewe","blocus ou autres for",50,0,0,0,0,0,"no","no",0,0,0,0,0,1,0,60,0,0,NA,NA,NA,NA,122,NA,1,79001,NA,NA,NA,"netherlands","confrontative",0,"labor movement",50,0,0,0,0,0,0,0,1,0,0,"confrontative",3.54609929078017
"315",79,2,8,1,1,"national","large city",120,"anderes Arbeiterbewe","destruction limit0e",50,0,0,0,0,0,"no","no",0,0,0,0,0,1,0,60,0,0,NA,NA,NA,NA,122,NA,1,79002,NA,NA,NA,"netherlands","light violence",0,"labor movement",50,0,0,0,0,0,0,0,1,0,0,"light violence",3.54609929078017
"316",79,3,13,1,2,"regional","small town or countr",130,"Natur- und Landschaf","autres confrontative",25,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,79003,NA,NA,NA,"netherlands","confrontative",1,"ecology movement",25,0,0,0,0,0,0,0,0,0,0,"confrontative",1.77304964539008
"317",79,4,20,1,1,"national","medium-sized town",120,"Frauenbewegung","r0union protestation",50,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,79004,NA,NA,NA,"netherlands","demonstrative",1,"women movement",50,0,0,0,0,0,0,0,0,0,0,"demonstrative",3.54609929078017
